date,cash,shares,close_price,equity,signal,signal_source
2021-04-27,5678.985000000102,19,82900.0,1580778.985,BUY,743.3333333333285
2021-04-28,5678.985000000102,19,82100.0,1565578.985,BUY,791.6666666666715
2021-04-29,5678.985000000102,19,81700.0,1557978.985,BUY,825.0
2021-04-30,5678.985000000102,19,81500.0,1554178.985,BUY,786.6666666666715
2021-05-03,5678.985000000102,19,81700.0,1557978.985,BUY,670.0
2021-05-04,5678.985000000102,19,82600.0,1575078.985,BUY,533.3333333333285
2021-05-06,5678.985000000102,19,82300.0,1569378.985,BUY,361.6666666666715
2021-05-07,5678.985000000102,19,81900.0,1561778.985,BUY,216.66666666667152
2021-05-10,5678.985000000102,19,83200.0,1586478.985,BUY,95.0
2021-05-11,5678.985000000102,19,81200.0,1548478.985,BUY,66.66666666667152
2021-05-12,1540648.705,0,80000.0,1540648.705,SELL,-26.666666666671517
2021-05-13,1540648.705,0,78500.0,1540648.705,SELL,-156.66666666667152
2021-05-14,1540648.705,0,80100.0,1540648.705,SELL,-325.0
2021-05-17,1540648.705,0,79600.0,1540648.705,SELL,-473.3333333333285
2021-05-18,1540648.705,0,79600.0,1540648.705,SELL,-646.6666666666715
2021-05-20,1540648.705,0,79500.0,1540648.705,SELL,-781.6666666666715
2021-05-21,1540648.705,0,80100.0,1540648.705,SELL,-956.6666666666715
2021-05-24,1540648.705,0,79700.0,1540648.705,SELL,-1050.0
2021-05-25,1540648.705,0,79900.0,1540648.705,SELL,-1146.6666666666715
2021-05-26,1540648.705,0,79800.0,1540648.705,SELL,-1201.6666666666715
2021-05-27,1540648.705,0,79600.0,1540648.705,SELL,-1341.6666666666715
2021-05-28,1540648.705,0,80100.0,1540648.705,SELL,-1440.0
2021-05-31,1540648.705,0,80500.0,1540648.705,SELL,-1475.0
2021-06-01,1540648.705,0,80600.0,1540648.705,SELL,-1503.3333333333285
2021-06-02,1540648.705,0,80800.0,1540648.705,SELL,-1523.3333333333285
2021-06-03,1540648.705,0,82800.0,1540648.705,SELL,-1548.3333333333285
2021-06-04,1540648.705,0,82200.0,1540648.705,SELL,-1561.6666666666715
2021-06-07,1540648.705,0,81900.0,1540648.705,SELL,-1588.3333333333285
2021-06-08,1540648.705,0,81900.0,1540648.705,SELL,-1586.6666666666715
2021-06-09,1540648.705,0,81100.0,1540648.705,SELL,-1636.6666666666715
2021-06-10,1540648.705,0,81000.0,1540648.705,SELL,-1630.0
2021-06-11,1540648.705,0,81000.0,1540648.705,SELL,-1550.0
2021-06-14,1540648.705,0,80500.0,1540648.705,SELL,-1403.3333333333285
2021-06-15,1540648.705,0,80900.0,1540648.705,SELL,-1343.3333333333285
2021-06-16,1540648.705,0,81800.0,1540648.705,SELL,-1261.6666666666715
2021-06-17,1540648.705,0,80900.0,1540648.705,SELL,-1148.3333333333285
2021-06-18,1540648.705,0,80500.0,1540648.705,SELL,-1063.3333333333285
2021-06-21,1540648.705,0,79900.0,1540648.705,SELL,-1035.0
2021-06-22,1540648.705,0,80000.0,1540648.705,SELL,-1003.3333333333285
2021-06-23,1540648.705,0,80100.0,1540648.705,SELL,-973.3333333333285
2021-06-24,1540648.705,0,81200.0,1540648.705,SELL,-933.3333333333285
2021-06-25,1540648.705,0,81600.0,1540648.705,SELL,-836.6666666666715
2021-06-28,1540648.705,0,81900.0,1540648.705,SELL,-765.0
2021-06-29,1540648.705,0,81000.0,1540648.705,SELL,-678.3333333333285
2021-06-30,1540648.705,0,80700.0,1540648.705,SELL,-595.0
2021-07-01,1540648.705,0,80100.0,1540648.705,SELL,-521.6666666666715
2021-07-02,1540648.705,0,80000.0,1540648.705,SELL,-558.3333333333285
2021-07-05,1540648.705,0,80400.0,1540648.705,SELL,-575.0
2021-07-06,1540648.705,0,81200.0,1540648.705,SELL,-578.3333333333285
2021-07-07,1540648.705,0,80800.0,1540648.705,SELL,-573.3333333333285
2021-07-08,1540648.705,0,79900.0,1540648.705,SELL,-548.3333333333285
2021-07-09,1540648.705,0,79400.0,1540648.705,SELL,-535.0
2021-07-12,1540648.705,0,79700.0,1540648.705,SELL,-538.3333333333285
2021-07-13,1540648.705,0,79800.0,1540648.705,SELL,-505.0
2021-07-14,1540648.705,0,79500.0,1540648.705,SELL,-491.6666666666715
2021-07-15,1540648.705,0,80600.0,1540648.705,SELL,-543.3333333333285
2021-07-16,1540648.705,0,79800.0,1540648.705,SELL,-503.3333333333285
2021-07-19,1540648.705,0,79000.0,1540648.705,SELL,-491.6666666666715
2021-07-20,1540648.705,0,79000.0,1540648.705,SELL,-480.0
2021-07-21,1540648.705,0,78500.0,1540648.705,SELL,-466.6666666666715
2021-07-22,1540648.705,0,79700.0,1540648.705,SELL,-463.3333333333285
2021-07-23,1540648.705,0,79300.0,1540648.705,SELL,-485.0
2021-07-26,1540648.705,0,78800.0,1540648.705,SELL,-553.3333333333285
2021-07-27,1540648.705,0,78500.0,1540648.705,SELL,-660.0
2021-07-28,1540648.705,0,79200.0,1540648.705,SELL,-735.0
2021-07-29,1540648.705,0,79000.0,1540648.705,SELL,-768.3333333333285
2021-07-30,1540648.705,0,78500.0,1540648.705,SELL,-763.3333333333285
2021-08-02,1540648.705,0,79300.0,1540648.705,SELL,-775.0
2021-08-03,1540648.705,0,81400.0,1540648.705,SELL,-786.6666666666715
2021-08-04,1540648.705,0,82900.0,1540648.705,SELL,-746.6666666666715
2021-08-05,1540648.705,0,82100.0,1540648.705,SELL,-670.0
2021-08-06,1540648.705,0,81500.0,1540648.705,SELL,-595.0
2021-08-09,1540648.705,0,81500.0,1540648.705,SELL,-540.0
2021-08-10,1540648.705,0,80200.0,1540648.705,SELL,-473.3333333333285
2021-08-11,1540648.705,0,78500.0,1540648.705,SELL,-463.3333333333285
2021-08-12,1540648.705,0,77000.0,1540648.705,SELL,-495.0
2021-08-13,1540648.705,0,74400.0,1540648.705,SELL,-633.3333333333285
2021-08-17,1540648.705,0,74200.0,1540648.705,SELL,-808.3333333333285
2021-08-18,1540648.705,0,73900.0,1540648.705,SELL,-956.6666666666715
2021-08-19,1540648.705,0,73100.0,1540648.705,SELL,-1111.6666666666715
2021-08-20,1540648.705,0,72700.0,1540648.705,SELL,-1270.0
2021-08-23,1540648.705,0,73300.0,1540648.705,SELL,-1505.0
2021-08-24,1540648.705,0,75600.0,1540648.705,SELL,-1691.6666666666715
2021-08-25,1540648.705,0,75700.0,1540648.705,SELL,-1770.0
2021-08-26,1540648.705,0,74600.0,1540648.705,SELL,-1828.3333333333285
2021-08-27,1540648.705,0,74300.0,1540648.705,SELL,-1955.0
2021-08-30,1540648.705,0,74600.0,1540648.705,SELL,-2048.3333333333285
2021-08-31,1540648.705,0,76700.0,1540648.705,SELL,-2116.6666666666715
2021-09-01,1540648.705,0,76800.0,1540648.705,SELL,-2160.0
2021-09-02,1540648.705,0,76000.0,1540648.705,SELL,-2305.0
2021-09-03,1540648.705,0,76600.0,1540648.705,SELL,-2565.0
2021-09-06,1540648.705,0,77300.0,1540648.705,SELL,-2766.6666666666715
2021-09-07,1540648.705,0,76100.0,1540648.705,SELL,-2915.0
2021-09-08,1540648.705,0,76300.0,1540648.705,SELL,-3111.6666666666715
2021-09-09,1540648.705,0,75300.0,1540648.705,SELL,-3230.0
2021-09-10,1540648.705,0,75300.0,1540648.705,SELL,-3281.6666666666715
2021-09-13,1540648.705,0,76300.0,1540648.705,SELL,-3273.3333333333285
2021-09-14,1540648.705,0,76600.0,1540648.705,SELL,-3108.3333333333285
2021-09-15,1540648.705,0,77000.0,1540648.705,SELL,-2933.3333333333285
2021-09-16,1540648.705,0,76100.0,1540648.705,SELL,-2728.3333333333285
2021-09-17,1540648.705,0,77200.0,1540648.705,SELL,-2511.6666666666715
2021-09-23,1540648.705,0,77400.0,1540648.705,SELL,-2220.0
2021-09-24,1540648.705,0,77300.0,1540648.705,SELL,-1945.0
2021-09-27,1540648.705,0,77700.0,1540648.705,SELL,-1783.3333333333285
2021-09-28,1540648.705,0,76300.0,1540648.705,SELL,-1628.3333333333285
2021-09-29,1540648.705,0,74100.0,1540648.705,SELL,-1470.0
2021-09-30,1540648.705,0,74100.0,1540648.705,SELL,-1380.0
2021-10-01,1540648.705,0,73200.0,1540648.705,SELL,-1306.6666666666715
2021-10-05,1540648.705,0,72200.0,1540648.705,SELL,-1361.6666666666715
2021-10-06,1540648.705,0,71300.0,1540648.705,SELL,-1441.6666666666715
2021-10-07,1540648.705,0,71600.0,1540648.705,SELL,-1518.3333333333285
2021-10-08,1540648.705,0,71500.0,1540648.705,SELL,-1630.0
2021-10-12,1540648.705,0,69000.0,1540648.705,SELL,-1788.3333333333285
2021-10-13,1540648.705,0,68800.0,1540648.705,SELL,-1965.0
2021-10-14,1540648.705,0,69400.0,1540648.705,SELL,-2156.6666666666715
2021-10-15,1540648.705,0,70100.0,1540648.705,SELL,-2283.3333333333285
2021-10-18,1540648.705,0,70200.0,1540648.705,SELL,-2368.3333333333285
2021-10-19,1540648.705,0,70600.0,1540648.705,SELL,-2513.3333333333285
2021-10-20,1540648.705,0,70300.0,1540648.705,SELL,-2673.3333333333285
2021-10-21,1540648.705,0,70200.0,1540648.705,SELL,-2863.3333333333285
2021-10-22,1540648.705,0,70400.0,1540648.705,SELL,-3020.0
2021-10-25,1540648.705,0,70200.0,1540648.705,SELL,-3205.0
2021-10-26,1540648.705,0,71100.0,1540648.705,SELL,-3413.3333333333285
2021-10-27,1540648.705,0,70100.0,1540648.705,SELL,-3595.0
2021-10-28,1540648.705,0,70700.0,1540648.705,SELL,-3835.0
2021-10-29,1540648.705,0,69800.0,1540648.705,SELL,-3973.3333333333285
2021-11-01,1540648.705,0,69900.0,1540648.705,SELL,-4035.0
2021-11-02,1540648.705,0,71500.0,1540648.705,SELL,-4101.6666666666715
2021-11-03,1540648.705,0,70400.0,1540648.705,SELL,-4056.6666666666715
2021-11-04,1540648.705,0,70600.0,1540648.705,SELL,-3963.3333333333285
2021-11-05,1540648.705,0,70200.0,1540648.705,SELL,-3793.3333333333285
2021-11-08,1540648.705,0,70600.0,1540648.705,SELL,-3665.0
2021-11-09,1540648.705,0,70500.0,1540648.705,SELL,-3528.3333333333285
2021-11-10,1540648.705,0,70200.0,1540648.705,SELL,-3270.0
2021-11-11,1540648.705,0,69900.0,1540648.705,SELL,-3033.3333333333285
2021-11-12,1540648.705,0,70600.0,1540648.705,SELL,-2865.0
2021-11-15,1540648.705,0,71400.0,1540648.705,SELL,-2733.3333333333285
2021-11-16,1540648.705,0,71300.0,1540648.705,SELL,-2623.3333333333285
2021-11-17,1540648.705,0,70700.0,1540648.705,SELL,-2540.0
2021-11-18,1540648.705,0,70200.0,1540648.705,SELL,-2466.6666666666715
2021-11-19,1540648.705,0,71200.0,1540648.705,SELL,-2418.3333333333285
2021-11-22,1540648.705,0,74900.0,1540648.705,SELL,-2353.3333333333285
2021-11-23,1540648.705,0,75300.0,1540648.705,SELL,-2145.0
2021-11-24,1540648.705,0,74800.0,1540648.705,SELL,-1930.0
2021-11-25,1540648.705,0,73700.0,1540648.705,SELL,-1680.0
2021-11-26,1540648.705,0,72300.0,1540648.705,SELL,-1515.0
2021-11-29,1540648.705,0,72300.0,1540648.705,SELL,-1356.6666666666715
2021-11-30,1540648.705,0,71300.0,1540648.705,SELL,-1198.3333333333285
2021-12-01,1540648.705,0,74400.0,1540648.705,SELL,-1118.3333333333285
2021-12-02,1540648.705,0,75800.0,1540648.705,SELL,-878.3333333333285
2021-12-03,1540648.705,0,75600.0,1540648.705,SELL,-615.0
2021-12-06,1540648.705,0,76300.0,1540648.705,SELL,-328.3333333333285
2021-12-07,1540648.705,0,77400.0,1540648.705,SELL,-26.666666666671517
2021-12-08,52725.55000000005,19,77400.0,1523325.55,BUY,296.6666666666715
2021-12-09,52725.55000000005,19,78200.0,1538525.55,BUY,638.3333333333285
2021-12-10,52725.55000000005,19,76900.0,1513825.55,BUY,1005.0
2021-12-13,52725.55000000005,19,76800.0,1511925.55,BUY,1293.3333333333285
2021-12-14,52725.55000000005,19,77000.0,1515725.55,BUY,1555.0
2021-12-15,52725.55000000005,19,77600.0,1527125.55,BUY,1833.3333333333285
2021-12-16,52725.55000000005,19,77800.0,1530925.55,BUY,2168.3333333333285
2021-12-17,52725.55000000005,19,78000.0,1534725.55,BUY,2520.0
2021-12-20,52725.55000000005,19,77100.0,1517625.55,BUY,2846.6666666666715
2021-12-21,52725.55000000005,19,78100.0,1536625.55,BUY,2961.6666666666715
2021-12-22,52725.55000000005,19,79400.0,1561325.55,BUY,3088.3333333333285
2021-12-23,52725.55000000005,19,79900.0,1570825.55,BUY,3290.0
2021-12-24,52725.55000000005,19,80500.0,1582225.55,BUY,3540.0
2021-12-27,52725.55000000005,19,80200.0,1576525.55,BUY,3843.3333333333285
2021-12-28,52725.55000000005,19,80300.0,1578425.55,BUY,4136.6666666666715
2021-12-29,52725.55000000005,19,78800.0,1549925.55,BUY,4468.3333333333285
2021-12-30,52725.55000000005,19,78300.0,1540425.55,BUY,4578.3333333333285
2022-01-04,52725.55000000005,19,78700.0,1548025.55,BUY,4586.6666666666715
2022-01-05,52725.55000000005,19,77400.0,1523325.55,BUY,4623.3333333333285
2022-01-06,52725.55000000005,19,76900.0,1513825.55,BUY,4580.0
2022-01-07,52725.55000000005,19,78300.0,1540425.55,BUY,4423.3333333333285
2022-01-10,52725.55000000005,19,78000.0,1534725.55,BUY,4310.0
2022-01-11,52725.55000000005,19,78900.0,1551825.55,BUY,4156.6666666666715
2022-01-12,52725.55000000005,19,78900.0,1551825.55,BUY,4110.0
2022-01-13,52725.55000000005,19,77900.0,1532825.55,BUY,4070.0
2022-01-14,52725.55000000005,19,77300.0,1521425.55,BUY,3993.3333333333285
2022-01-17,52725.55000000005,19,77500.0,1525225.55,BUY,3861.6666666666715
2022-01-18,52725.55000000005,19,77000.0,1515725.55,BUY,3725.0
2022-01-19,52725.55000000005,19,76300.0,1502425.55,BUY,3565.0
2022-01-20,52725.55000000005,19,76500.0,1506225.55,BUY,3423.3333333333285
2022-01-21,52725.55000000005,19,75600.0,1489125.55,BUY,3253.3333333333285
2022-01-24,52725.55000000005,19,75100.0,1479625.55,BUY,2971.6666666666715
2022-01-25,52725.55000000005,19,74000.0,1458725.55,BUY,2658.3333333333285
2022-01-26,52725.55000000005,19,74000.0,1458725.55,BUY,2263.3333333333285
2022-01-27,52725.55000000005,19,71300.0,1407425.55,BUY,1885.0
2022-01-28,52725.55000000005,19,73300.0,1445425.55,BUY,1438.3333333333285
2022-02-03,52725.55000000005,19,73300.0,1445425.55,BUY,1115.0
2022-02-04,52725.55000000005,19,74000.0,1458725.55,BUY,820.0
2022-02-07,52725.55000000005,19,73000.0,1439725.55,BUY,521.6666666666715
2022-02-08,52725.55000000005,19,73000.0,1439725.55,BUY,261.6666666666715
2022-02-09,52725.55000000005,19,73000.0,1439725.55,BUY,25.0
2022-02-10,1488910.09,0,75400.0,1488910.09,SELL,-286.6666666666715
2022-02-11,1488910.09,0,74900.0,1488910.09,SELL,-508.3333333333285
2022-02-14,1488910.09,0,73700.0,1488910.09,SELL,-780.0
2022-02-15,1488910.09,0,73700.0,1488910.09,SELL,-1078.3333333333285
2022-02-16,1488910.09,0,74800.0,1488910.09,SELL,-1328.3333333333285
2022-02-17,1488910.09,0,75000.0,1488910.09,SELL,-1521.6666666666715
2022-02-18,1488910.09,0,74300.0,1488910.09,SELL,-1726.6666666666715
2022-02-21,1488910.09,0,74300.0,1488910.09,SELL,-1913.3333333333285
2022-02-22,1488910.09,0,74300.0,1488910.09,SELL,-2003.3333333333285
2022-02-23,1488910.09,0,74300.0,1488910.09,SELL,-2096.6666666666715
2022-02-24,1488910.09,0,71500.0,1488910.09,SELL,-2153.3333333333285
2022-02-25,1488910.09,0,71900.0,1488910.09,SELL,-2296.6666666666715
2022-02-28,1488910.09,0,71900.0,1488910.09,SELL,-2395.0
2022-03-02,1488910.09,0,71700.0,1488910.09,SELL,-2493.3333333333285
2022-03-03,1488910.09,0,72900.0,1488910.09,SELL,-2480.0
2022-03-04,1488910.09,0,72900.0,1488910.09,SELL,-2475.0
2022-03-07,1488910.09,0,70100.0,1488910.09,SELL,-2446.6666666666715
2022-03-08,1488910.09,0,69500.0,1488910.09,SELL,-2550.0
2022-03-10,1488910.09,0,69500.0,1488910.09,SELL,-2611.6666666666715
2022-03-11,1488910.09,0,70000.0,1488910.09,SELL,-2655.0
2022-03-14,1488910.09,0,70200.0,1488910.09,SELL,-2681.6666666666715
2022-03-15,1488910.09,0,70200.0,1488910.09,SELL,-2808.3333333333285
2022-03-16,1488910.09,0,70400.0,1488910.09,SELL,-2931.6666666666715
2022-03-17,1488910.09,0,70400.0,1488910.09,SELL,-2990.0
2022-03-18,1488910.09,0,70700.0,1488910.09,SELL,-3045.0
2022-03-21,1488910.09,0,69900.0,1488910.09,SELL,-3135.0
2022-03-22,1488910.09,0,70300.0,1488910.09,SELL,-3258.3333333333285
2022-03-23,1488910.09,0,70500.0,1488910.09,SELL,-3330.0
2022-03-24,1488910.09,0,69800.0,1488910.09,SELL,-3410.0
2022-03-25,1488910.09,0,69800.0,1488910.09,SELL,-3496.6666666666715
2022-03-28,1488910.09,0,69700.0,1488910.09,SELL,-3561.6666666666715
2022-03-29,1488910.09,0,70200.0,1488910.09,SELL,-3481.6666666666715
2022-03-30,1488910.09,0,69900.0,1488910.09,SELL,-3395.0
2022-03-31,1488910.09,0,69600.0,1488910.09,SELL,-3323.3333333333285
2022-04-01,1488910.09,0,69100.0,1488910.09,SELL,-3250.0
2022-04-04,1488910.09,0,69300.0,1488910.09,SELL,-3278.3333333333285
2022-04-05,1488910.09,0,69200.0,1488910.09,SELL,-3308.3333333333285
2022-04-06,1488910.09,0,68500.0,1488910.09,SELL,-3195.0
2022-04-07,1488910.09,0,68000.0,1488910.09,SELL,-3096.6666666666715
2022-04-08,1488910.09,0,67800.0,1488910.09,SELL,-3023.3333333333285
2022-04-11,1488910.09,0,67900.0,1488910.09,SELL,-2958.3333333333285
2022-04-12,1488910.09,0,67000.0,1488910.09,SELL,-2905.0
2022-04-13,1488910.09,0,68700.0,1488910.09,SELL,-2866.6666666666715
2022-04-14,1488910.09,0,67500.0,1488910.09,SELL,-2781.6666666666715
2022-04-15,1488910.09,0,66600.0,1488910.09,SELL,-2753.3333333333285
2022-04-18,1488910.09,0,66700.0,1488910.09,SELL,-2780.0
2022-04-19,1488910.09,0,67300.0,1488910.09,SELL,-2760.0
2022-04-20,1488910.09,0,67400.0,1488910.09,SELL,-2748.3333333333285
2022-04-21,1488910.09,0,67700.0,1488910.09,SELL,-2755.0
2022-04-22,1488910.09,0,67000.0,1488910.09,SELL,-2713.3333333333285
2022-04-25,1488910.09,0,66300.0,1488910.09,SELL,-2710.0
2022-04-26,1488910.09,0,66100.0,1488910.09,SELL,-2733.3333333333285
2022-04-27,1488910.09,0,65000.0,1488910.09,SELL,-2806.6666666666715
2022-04-28,1488910.09,0,64800.0,1488910.09,SELL,-2901.6666666666715
2022-04-29,1488910.09,0,67400.0,1488910.09,SELL,-3033.3333333333285
2022-05-02,1488910.09,0,67300.0,1488910.09,SELL,-3020.0
2022-05-03,1488910.09,0,67500.0,1488910.09,SELL,-3020.0
2022-05-04,1488910.09,0,67900.0,1488910.09,SELL,-2996.6666666666715
2022-05-06,1488910.09,0,66500.0,1488910.09,SELL,-2941.6666666666715
2022-05-10,1488910.09,0,65700.0,1488910.09,SELL,-2908.3333333333285
2022-05-11,1488910.09,0,65700.0,1488910.09,SELL,-2891.6666666666715
2022-05-12,1488910.09,0,64900.0,1488910.09,SELL,-2840.0
2022-05-13,1488910.09,0,66500.0,1488910.09,SELL,-2778.3333333333285
2022-05-16,1488910.09,0,66300.0,1488910.09,SELL,-2768.3333333333285
2022-05-17,1488910.09,0,67600.0,1488910.09,SELL,-2705.0
2022-05-18,1488910.09,0,68100.0,1488910.09,SELL,-2535.0
2022-05-19,1488910.09,0,67500.0,1488910.09,SELL,-2350.0
2022-05-20,1488910.09,0,68000.0,1488910.09,SELL,-2226.6666666666715
2022-05-23,1488910.09,0,67900.0,1488910.09,SELL,-2091.6666666666715
2022-05-24,1488910.09,0,66500.0,1488910.09,SELL,-1975.0
2022-05-25,1488910.09,0,66400.0,1488910.09,SELL,-1870.0
2022-05-26,1488910.09,0,65900.0,1488910.09,SELL,-1780.0
2022-05-27,1488910.09,0,66500.0,1488910.09,SELL,-1690.0
2022-05-30,1488910.09,0,67700.0,1488910.09,SELL,-1525.0
2022-05-31,1488910.09,0,67400.0,1488910.09,SELL,-1313.3333333333285
2022-06-02,1488910.09,0,66700.0,1488910.09,SELL,-1221.6666666666715
2022-06-03,1488910.09,0,66800.0,1488910.09,SELL,-1148.3333333333285
2022-06-07,1488910.09,0,65500.0,1488910.09,SELL,-1128.3333333333285
2022-06-08,1488910.09,0,65300.0,1488910.09,SELL,-1181.6666666666715
2022-06-09,1488910.09,0,65200.0,1488910.09,SELL,-1171.6666666666715
2022-06-10,1488910.09,0,63800.0,1488910.09,SELL,-1116.6666666666715
2022-06-13,1488910.09,0,62100.0,1488910.09,SELL,-1105.0
2022-06-14,1488910.09,0,61900.0,1488910.09,SELL,-1110.0
2022-06-15,1488910.09,0,60700.0,1488910.09,SELL,-1198.3333333333285
2022-06-16,1488910.09,0,60900.0,1488910.09,SELL,-1316.6666666666715
2022-06-17,1488910.09,0,59800.0,1488910.09,SELL,-1488.3333333333285
2022-06-20,1488910.09,0,58700.0,1488910.09,SELL,-1735.0
2022-06-21,1488910.09,0,58500.0,1488910.09,SELL,-1981.6666666666715
2022-06-22,1488910.09,0,57600.0,1488910.09,SELL,-2256.6666666666715
2022-06-23,1488910.09,0,57400.0,1488910.09,SELL,-2568.3333333333285
2022-06-24,1488910.09,0,58400.0,1488910.09,SELL,-2816.6666666666715
2022-06-27,1488910.09,0,58800.0,1488910.09,SELL,-3028.3333333333285
2022-06-28,1488910.09,0,59400.0,1488910.09,SELL,-3193.3333333333285
2022-06-29,1488910.09,0,58000.0,1488910.09,SELL,-3373.3333333333358
2022-06-30,1488910.09,0,57000.0,1488910.09,SELL,-3665.0
2022-07-01,1488910.09,0,56200.0,1488910.09,SELL,-3983.3333333333358
2022-07-04,1488910.09,0,57100.0,1488910.09,SELL,-4290.0
2022-07-05,1488910.09,0,57200.0,1488910.09,SELL,-4573.333333333336
2022-07-06,1488910.09,0,56400.0,1488910.09,SELL,-4800.0
2022-07-07,1488910.09,0,58200.0,1488910.09,SELL,-5051.666666666664
2022-07-08,1488910.09,0,58700.0,1488910.09,SELL,-5241.666666666664
2022-07-11,1488910.09,0,58800.0,1488910.09,SELL,-5343.333333333336
2022-07-12,1488910.09,0,58100.0,1488910.09,SELL,-5371.666666666664
2022-07-13,1488910.09,0,58000.0,1488910.09,SELL,-5385.0
2022-07-14,1488910.09,0,57500.0,1488910.09,SELL,-5361.666666666664
2022-07-15,1488910.09,0,60000.0,1488910.09,SELL,-5380.0
2022-07-18,1488910.09,0,61900.0,1488910.09,SELL,-5258.333333333336
2022-07-19,1488910.09,0,60900.0,1488910.09,SELL,-5008.333333333336
2022-07-20,1488910.09,0,60500.0,1488910.09,SELL,-4780.0
2022-07-21,1488910.09,0,61800.0,1488910.09,SELL,-4515.0
2022-07-22,1488910.09,0,61300.0,1488910.09,SELL,-4208.333333333336
2022-07-25,1488910.09,0,61100.0,1488910.09,SELL,-3980.0
2022-07-26,1488910.09,0,61700.0,1488910.09,SELL,-3781.6666666666642
2022-07-27,1488910.09,0,61800.0,1488910.09,SELL,-3611.6666666666642
2022-07-28,1488910.09,0,61900.0,1488910.09,SELL,-3371.6666666666642
2022-07-29,1488910.09,0,61400.0,1488910.09,SELL,-3035.0
2022-08-01,1488910.09,0,61300.0,1488910.09,SELL,-2676.6666666666642
2022-08-02,1488910.09,0,61700.0,1488910.09,SELL,-2363.3333333333358
2022-08-03,1488910.09,0,61300.0,1488910.09,SELL,-2035.0
2022-08-04,1488910.09,0,61500.0,1488910.09,SELL,-1703.3333333333358
2022-08-05,1488910.09,0,61500.0,1488910.09,SELL,-1468.3333333333358
2022-08-08,1488910.09,0,60800.0,1488910.09,SELL,-1258.3333333333358
2022-08-09,1488910.09,0,60000.0,1488910.09,SELL,-1090.0
2022-08-10,1488910.09,0,59100.0,1488910.09,SELL,-886.6666666666642
2022-08-11,1488910.09,0,59900.0,1488910.09,SELL,-711.6666666666642
2022-08-12,1488910.09,0,60200.0,1488910.09,SELL,-463.33333333333576
2022-08-16,1488910.09,0,61000.0,1488910.09,SELL,-321.66666666666424
2022-08-17,1488910.09,0,60400.0,1488910.09,SELL,-258.33333333333576
2022-08-18,1488910.09,0,61500.0,1488910.09,SELL,-156.66666666666424
2022-08-19,1488910.09,0,60900.0,1488910.09,HOLD,0.0
2022-08-22,41493.01000000001,24,60000.0,1481493.01,BUY,48.33333333333576
2022-08-23,41493.01000000001,24,59100.0,1459893.01,BUY,90.0
2022-08-24,41493.01000000001,24,59000.0,1457493.01,BUY,103.33333333333576
2022-08-25,41493.01000000001,24,59700.0,1474293.01,BUY,93.33333333333576
