date,cash,shares,close_price,equity,signal,signal_source
2022-08-26,41493.01000000001,24,60000.0,1481493.01,BUY,121.66666666666424
2022-08-29,41493.01000000001,24,58600.0,1447893.01,BUY,150.0
2022-08-30,41493.01000000001,24,58800.0,1452693.01,BUY,145.0
2022-08-31,41493.01000000001,24,59700.0,1474293.01,BUY,153.33333333333576
2022-09-01,41493.01000000001,24,58400.0,1443093.01,BUY,150.0
2022-09-02,41493.01000000001,24,57500.0,1421493.01,BUY,120.0
2022-09-05,41493.01000000001,24,57100.0,1411893.01,BUY,48.33333333333576
2022-09-06,1414087.09,0,57100.0,1414087.09,SELL,-60.0
2022-09-07,1414087.09,0,56000.0,1414087.09,SELL,-161.66666666666424
2022-09-08,1414087.09,0,55600.0,1414087.09,SELL,-263.33333333333576
2022-09-13,1414087.09,0,58100.0,1414087.09,SELL,-353.33333333333576
2022-09-14,1414087.09,0,56800.0,1414087.09,SELL,-396.66666666666424
2022-09-15,1414087.09,0,56000.0,1414087.09,SELL,-516.6666666666642
2022-09-16,1414087.09,0,56200.0,1414087.09,SELL,-721.6666666666642
2022-09-19,1414087.09,0,56400.0,1414087.09,SELL,-893.3333333333358
2022-09-20,1414087.09,0,55800.0,1414087.09,SELL,-1128.3333333333358
2022-09-21,1414087.09,0,55300.0,1414087.09,SELL,-1356.6666666666642
2022-09-22,1414087.09,0,54400.0,1414087.09,SELL,-1540.0
2022-09-23,1414087.09,0,54500.0,1414087.09,SELL,-1701.6666666666642
2022-09-26,1414087.09,0,53900.0,1414087.09,SELL,-1845.0
2022-09-27,1414087.09,0,54200.0,1414087.09,SELL,-2066.6666666666642
2022-09-28,1414087.09,0,52900.0,1414087.09,SELL,-2310.0
2022-09-29,1414087.09,0,52600.0,1414087.09,SELL,-2540.0
2022-09-30,1414087.09,0,53100.0,1414087.09,SELL,-2775.0
2022-10-04,1414087.09,0,55200.0,1414087.09,SELL,-3036.6666666666642
2022-10-05,1414087.09,0,56000.0,1414087.09,SELL,-3176.6666666666642
2022-10-06,1414087.09,0,56300.0,1414087.09,SELL,-3215.0
2022-10-07,1414087.09,0,56200.0,1414087.09,SELL,-3215.0
2022-10-11,1414087.09,0,55400.0,1414087.09,SELL,-3216.6666666666642
2022-10-12,1414087.09,0,55800.0,1414087.09,SELL,-3201.6666666666642
2022-10-13,1414087.09,0,55200.0,1414087.09,SELL,-3155.0
2022-10-14,1414087.09,0,56300.0,1414087.09,SELL,-3261.6666666666642
2022-10-17,1414087.09,0,56600.0,1414087.09,SELL,-3225.0
2022-10-18,1414087.09,0,56500.0,1414087.09,SELL,-3106.6666666666642
2022-10-19,1414087.09,0,55800.0,1414087.09,SELL,-3018.3333333333358
2022-10-20,1414087.09,0,55500.0,1414087.09,SELL,-2970.0
2022-10-21,1414087.09,0,55900.0,1414087.09,SELL,-2880.0
2022-10-24,1414087.09,0,57500.0,1414087.09,SELL,-2760.0
2022-10-25,1414087.09,0,57700.0,1414087.09,SELL,-2545.0
2022-10-26,1414087.09,0,59400.0,1414087.09,SELL,-2318.3333333333358
2022-10-27,1414087.09,0,59500.0,1414087.09,SELL,-2003.3333333333358
2022-10-28,1414087.09,0,57300.0,1414087.09,SELL,-1698.3333333333358
2022-10-31,1414087.09,0,59400.0,1414087.09,SELL,-1410.0
2022-11-01,1414087.09,0,60000.0,1414087.09,SELL,-1038.3333333333358
2022-11-02,1414087.09,0,59600.0,1414087.09,SELL,-665.0
2022-11-03,1414087.09,0,59200.0,1414087.09,SELL,-416.66666666666424
2022-11-04,1414087.09,0,59400.0,1414087.09,SELL,-218.33333333333576
2022-11-07,1414087.09,0,60200.0,1414087.09,SELL,-28.33333333333576
2022-11-08,22378.36499999999,23,61800.0,1443778.365,BUY,181.66666666666424
2022-11-09,22378.36499999999,23,62000.0,1448378.365,BUY,471.66666666666424
2022-11-10,22378.36499999999,23,60400.0,1411578.365,BUY,733.3333333333358
2022-11-11,22378.36499999999,23,62900.0,1469078.365,BUY,985.0
2022-11-14,22378.36499999999,23,61900.0,1446078.365,BUY,1270.0
2022-11-15,22378.36499999999,23,62400.0,1457578.365,BUY,1520.0
2022-11-16,22378.36499999999,23,62700.0,1464478.365,BUY,1781.6666666666642
2022-11-17,22378.36499999999,23,61400.0,1434578.365,BUY,2106.6666666666642
2022-11-18,22378.36499999999,23,61800.0,1443778.365,BUY,2393.3333333333358
2022-11-21,22378.36499999999,23,61400.0,1434578.365,BUY,2658.3333333333358
2022-11-22,22378.36499999999,23,60600.0,1416178.365,BUY,2815.0
2022-11-23,22378.36499999999,23,61000.0,1425378.365,BUY,2933.3333333333358
2022-11-24,22378.36499999999,23,61400.0,1434578.365,BUY,2991.6666666666642
2022-11-25,22378.36499999999,23,61000.0,1425378.365,BUY,3063.3333333333358
2022-11-28,22378.36499999999,23,60100.0,1404678.365,BUY,3208.3333333333358
2022-11-29,22378.36499999999,23,60600.0,1416178.365,BUY,3221.6666666666642
2022-11-30,22378.36499999999,23,62200.0,1452978.365,BUY,3236.6666666666642
2022-12-01,22378.36499999999,23,62600.0,1462178.365,BUY,3303.3333333333358
2022-12-02,22378.36499999999,23,60400.0,1411578.365,BUY,3388.3333333333358
2022-12-05,22378.36499999999,23,60300.0,1409278.365,BUY,3383.3333333333358
2022-12-06,22378.36499999999,23,59200.0,1383978.365,BUY,3335.0
2022-12-07,22378.36499999999,23,58900.0,1377078.365,BUY,3151.6666666666642
2022-12-08,22378.36499999999,23,59200.0,1383978.365,BUY,2941.6666666666642
2022-12-09,22378.36499999999,23,60400.0,1411578.365,BUY,2863.3333333333358
2022-12-12,22378.36499999999,23,59500.0,1390878.365,BUY,2678.3333333333358
2022-12-13,22378.36499999999,23,59700.0,1395478.365,BUY,2500.0
2022-12-14,22378.36499999999,23,60500.0,1413878.365,BUY,2306.6666666666642
2022-12-15,22378.36499999999,23,59300.0,1386278.365,BUY,2128.3333333333358
2022-12-16,22378.36499999999,23,59500.0,1390878.365,BUY,1965.0
2022-12-19,22378.36499999999,23,59500.0,1390878.365,BUY,1780.0
2022-12-20,22378.36499999999,23,58600.0,1370178.365,BUY,1600.0
2022-12-21,22378.36499999999,23,58000.0,1356378.365,BUY,1431.6666666666642
2022-12-22,22378.36499999999,23,59100.0,1381678.365,BUY,1213.3333333333358
2022-12-23,22378.36499999999,23,58100.0,1358678.365,BUY,1016.6666666666642
2022-12-26,22378.36499999999,23,57900.0,1354078.365,BUY,785.0
2022-12-27,22378.36499999999,23,58100.0,1358678.365,BUY,586.6666666666642
2022-12-28,22378.36499999999,23,56600.0,1324178.365,BUY,378.33333333333576
2022-12-29,22378.36499999999,23,55300.0,1294278.365,BUY,75.0
2023-01-02,1298686.89,0,55500.0,1298686.89,SELL,-278.33333333333576
2023-01-03,1298686.89,0,55400.0,1298686.89,SELL,-510.0
2023-01-04,1298686.89,0,57800.0,1298686.89,SELL,-741.6666666666642
2023-01-05,1298686.89,0,58200.0,1298686.89,SELL,-851.6666666666642
2023-01-06,1298686.89,0,59000.0,1298686.89,SELL,-926.6666666666642
2023-01-09,1298686.89,0,60700.0,1298686.89,SELL,-1000.0
2023-01-10,1298686.89,0,60400.0,1298686.89,SELL,-1058.3333333333358
2023-01-11,1298686.89,0,60500.0,1298686.89,SELL,-1076.6666666666642
2023-01-12,1298686.89,0,60500.0,1298686.89,SELL,-1103.3333333333358
2023-01-13,1298686.89,0,60800.0,1298686.89,SELL,-1181.6666666666642
2023-01-16,1298686.89,0,61100.0,1298686.89,SELL,-1195.0
2023-01-17,1298686.89,0,61000.0,1298686.89,SELL,-1201.6666666666642
2023-01-18,1298686.89,0,60400.0,1298686.89,SELL,-1185.0
2023-01-19,1298686.89,0,61500.0,1298686.89,SELL,-1140.0
2023-01-20,1298686.89,0,61800.0,1298686.89,SELL,-1000.0
2023-01-25,1298686.89,0,63300.0,1298686.89,SELL,-903.3333333333358
2023-01-26,1298686.89,0,63800.0,1298686.89,SELL,-743.3333333333358
2023-01-27,1298686.89,0,64600.0,1298686.89,SELL,-521.6666666666642
2023-01-30,1298686.89,0,63300.0,1298686.89,SELL,-273.33333333333576
2023-01-31,1298686.89,0,61400.0,1298686.89,HOLD,0.0
2023-02-01,46499.08999999985,20,61000.0,1266499.0899999999,BUY,268.33333333333576
2023-02-02,46499.08999999985,20,63500.0,1316499.0899999999,BUY,516.6666666666642
2023-02-03,46499.08999999985,20,63500.0,1316499.0899999999,BUY,866.6666666666642
2023-02-06,46499.08999999985,20,61600.0,1278499.0899999999,BUY,1123.3333333333358
2023-02-07,46499.08999999985,20,62000.0,1286499.0899999999,BUY,1300.0
2023-02-08,46499.08999999985,20,63100.0,1308499.0899999999,BUY,1423.3333333333358
2023-02-09,46499.08999999985,20,63300.0,1312499.0899999999,BUY,1540.0
2023-02-10,46499.08999999985,20,62900.0,1304499.0899999999,BUY,1661.6666666666642
2023-02-13,46499.08999999985,20,62900.0,1304499.0899999999,BUY,1773.3333333333358
2023-02-14,46499.08999999985,20,63200.0,1310499.0899999999,BUY,1890.0
2023-02-15,46499.08999999985,20,62200.0,1290499.0899999999,BUY,1980.0
2023-02-16,46499.08999999985,20,63700.0,1320499.0899999999,BUY,2028.3333333333358
2023-02-17,46499.08999999985,20,62600.0,1298499.0899999999,BUY,2125.0
2023-02-20,46499.08999999985,20,62700.0,1300499.0899999999,BUY,2201.6666666666642
2023-02-21,46499.08999999985,20,62100.0,1288499.0899999999,BUY,2233.3333333333358
2023-02-22,46499.08999999985,20,61100.0,1268499.0899999999,BUY,2236.6666666666642
2023-02-23,46499.08999999985,20,62000.0,1286499.0899999999,BUY,2125.0
2023-02-24,46499.08999999985,20,61300.0,1272499.0899999999,BUY,2003.3333333333358
2023-02-27,46499.08999999985,20,60500.0,1256499.0899999999,BUY,1826.6666666666642
2023-02-28,46499.08999999985,20,60600.0,1258499.0899999999,BUY,1715.0
2023-03-02,46499.08999999985,20,60800.0,1262499.0899999999,BUY,1708.3333333333358
2023-03-03,46499.08999999985,20,60500.0,1256499.0899999999,BUY,1691.6666666666642
2023-03-06,46499.08999999985,20,61500.0,1276499.0899999999,BUY,1538.3333333333358
2023-03-07,46499.08999999985,20,60700.0,1260499.0899999999,BUY,1400.0
2023-03-08,46499.08999999985,20,60300.0,1252499.0899999999,BUY,1325.0
2023-03-09,46499.08999999985,20,60100.0,1248499.0899999999,BUY,1221.6666666666642
2023-03-10,46499.08999999985,20,59500.0,1236499.0899999999,BUY,1076.6666666666642
2023-03-13,46499.08999999985,20,60000.0,1246499.0899999999,BUY,886.6666666666642
2023-03-14,46499.08999999985,20,59000.0,1226499.0899999999,BUY,736.6666666666642
2023-03-15,46499.08999999985,20,59800.0,1242499.0899999999,BUY,566.6666666666642
2023-03-16,46499.08999999985,20,59900.0,1244499.0899999999,BUY,388.33333333333576
2023-03-17,46499.08999999985,20,61300.0,1272499.0899999999,BUY,266.66666666666424
2023-03-20,46499.08999999985,20,60200.0,1250499.0899999999,BUY,116.66666666666424
2023-03-21,1256317.5899999999,0,60300.0,1256317.5899999999,SELL,-30.0
2023-03-22,1256317.5899999999,0,61100.0,1256317.5899999999,SELL,-188.33333333333576
2023-03-23,1256317.5899999999,0,62300.0,1256317.5899999999,SELL,-271.66666666666424
2023-03-24,1256317.5899999999,0,63000.0,1256317.5899999999,SELL,-281.66666666666424
2023-03-27,1256317.5899999999,0,62100.0,1256317.5899999999,SELL,-316.66666666666424
2023-03-28,1256317.5899999999,0,62900.0,1256317.5899999999,SELL,-343.33333333333576
2023-03-29,1256317.5899999999,0,62700.0,1256317.5899999999,SELL,-328.33333333333576
2023-03-30,1256317.5899999999,0,63200.0,1256317.5899999999,SELL,-346.66666666666424
2023-03-31,1256317.5899999999,0,64000.0,1256317.5899999999,SELL,-355.0
2023-04-03,1256317.5899999999,0,63100.0,1256317.5899999999,SELL,-323.33333333333576
2023-04-04,1256317.5899999999,0,63600.0,1256317.5899999999,SELL,-331.66666666666424
2023-04-05,1256317.5899999999,0,63900.0,1256317.5899999999,SELL,-276.66666666666424
2023-04-06,1256317.5899999999,0,62300.0,1256317.5899999999,SELL,-178.33333333333576
2023-04-07,1256317.5899999999,0,65000.0,1256317.5899999999,SELL,-95.0
2023-04-10,24932.909999999916,19,65700.0,1273232.91,BUY,103.33333333333576
2023-04-11,24932.909999999916,19,65900.0,1277032.91,BUY,301.66666666666424
2023-04-12,24932.909999999916,19,66000.0,1278932.91,BUY,556.6666666666642
2023-04-13,24932.909999999916,19,66100.0,1280832.91,BUY,780.0
2023-04-14,24932.909999999916,19,65100.0,1261832.91,BUY,1006.6666666666642
2023-04-17,24932.909999999916,19,65300.0,1265632.91,BUY,1128.3333333333358
2023-04-18,24932.909999999916,19,65600.0,1271332.91,BUY,1301.6666666666642
2023-04-19,24932.909999999916,19,65500.0,1269432.91,BUY,1498.3333333333358
2023-04-20,24932.909999999916,19,65300.0,1265632.91,BUY,1656.6666666666642
2023-04-21,24932.909999999916,19,65700.0,1273232.91,BUY,1773.3333333333358
2023-04-24,24932.909999999916,19,65200.0,1263732.91,BUY,1876.6666666666642
2023-04-25,24932.909999999916,19,63600.0,1233332.91,BUY,2021.6666666666642
2023-04-26,24932.909999999916,19,64100.0,1242832.91,BUY,2051.6666666666642
2023-04-27,24932.909999999916,19,64600.0,1252332.91,BUY,2076.6666666666642
2023-04-28,24932.909999999916,19,65500.0,1269432.91,BUY,2086.6666666666642
2023-05-02,24932.909999999916,19,65700.0,1273232.91,BUY,2128.3333333333358
2023-05-03,24932.909999999916,19,65400.0,1267532.91,BUY,2221.6666666666642
2023-05-04,24932.909999999916,19,65100.0,1261832.91,BUY,2248.3333333333358
2023-05-08,24932.909999999916,19,65900.0,1277032.91,BUY,2256.6666666666642
2023-05-09,24932.909999999916,19,65300.0,1265632.91,BUY,2390.0
2023-05-10,24932.909999999916,19,64600.0,1252332.91,BUY,2371.6666666666642
2023-05-11,24932.909999999916,19,64200.0,1244732.91,BUY,2288.3333333333358
2023-05-12,24932.909999999916,19,64100.0,1242832.91,BUY,2181.6666666666642
2023-05-15,24932.909999999916,19,64500.0,1250432.91,BUY,2071.6666666666642
2023-05-16,24932.909999999916,19,65400.0,1267532.91,BUY,1953.3333333333358
2023-05-17,24932.909999999916,19,65000.0,1259932.91,BUY,1940.0
2023-05-18,24932.909999999916,19,66200.0,1282732.91,BUY,1885.0
2023-05-19,24932.909999999916,19,68400.0,1324532.91,BUY,1856.6666666666642
2023-05-22,24932.909999999916,19,68500.0,1326432.91,BUY,1896.6666666666642
2023-05-23,24932.909999999916,19,68400.0,1324532.91,BUY,1933.3333333333358
2023-05-24,24932.909999999916,19,68500.0,1326432.91,BUY,1961.6666666666642
2023-05-25,24932.909999999916,19,68800.0,1332132.91,BUY,2006.6666666666642
2023-05-26,24932.909999999916,19,70300.0,1360632.91,BUY,2128.3333333333358
2023-05-30,24932.909999999916,19,72300.0,1398632.91,BUY,2276.6666666666642
2023-05-31,24932.909999999916,19,71400.0,1381532.91,BUY,2470.0
2023-06-01,24932.909999999916,19,70900.0,1372032.91,BUY,2583.3333333333358
2023-06-02,24932.909999999916,19,72200.0,1396732.91,BUY,2686.6666666666642
2023-06-05,24932.909999999916,19,71700.0,1387232.91,BUY,2835.0
2023-06-07,24932.909999999916,19,71000.0,1373932.91,BUY,2975.0
2023-06-08,24932.909999999916,19,70900.0,1372032.91,BUY,3048.3333333333358
2023-06-09,24932.909999999916,19,72000.0,1392932.91,BUY,3138.3333333333358
2023-06-12,24932.909999999916,19,71000.0,1373932.91,BUY,3308.3333333333358
2023-06-13,24932.909999999916,19,72000.0,1392932.91,BUY,3448.3333333333285
2023-06-14,24932.909999999916,19,71900.0,1391032.91,BUY,3640.0
2023-06-15,24932.909999999916,19,71500.0,1383432.91,BUY,3810.0
2023-06-16,24932.909999999916,19,71800.0,1389132.91,BUY,3945.0
2023-06-19,24932.909999999916,19,71200.0,1377732.91,BUY,4091.6666666666715
2023-06-20,24932.909999999916,19,71400.0,1381532.91,BUY,4160.0
2023-06-21,24932.909999999916,19,70500.0,1364432.91,BUY,4138.3333333333285
2023-06-22,24932.909999999916,19,71300.0,1379632.91,BUY,4101.6666666666715
2023-06-23,24932.909999999916,19,71600.0,1385332.91,BUY,4108.3333333333285
2023-06-26,24932.909999999916,19,72400.0,1400532.91,BUY,4105.0
2023-06-27,24932.909999999916,19,72600.0,1404332.91,BUY,4126.6666666666715
2023-06-28,24932.909999999916,19,72700.0,1406232.91,BUY,4076.6666666666715
2023-06-29,24932.909999999916,19,72400.0,1400532.91,BUY,3938.3333333333285
2023-06-30,24932.909999999916,19,72200.0,1396732.91,BUY,3848.3333333333285
2023-07-03,24932.909999999916,19,73000.0,1411932.91,BUY,3761.6666666666715
2023-07-04,24932.909999999916,19,73000.0,1411932.91,BUY,3645.0
2023-07-05,24932.909999999916,19,72000.0,1392932.91,BUY,3558.3333333333285
2023-07-06,24932.909999999916,19,71600.0,1385332.91,BUY,3446.6666666666715
2023-07-07,24932.909999999916,19,69900.0,1353032.91,BUY,3371.6666666666715
2023-07-10,24932.909999999916,19,69500.0,1345432.91,BUY,3196.6666666666715
2023-07-11,24932.909999999916,19,71500.0,1383432.91,BUY,3061.6666666666715
2023-07-12,24932.909999999916,19,71900.0,1391032.91,BUY,2945.0
2023-07-13,24932.909999999916,19,71900.0,1391032.91,BUY,2848.3333333333285
2023-07-14,24932.909999999916,19,73400.0,1419532.91,BUY,2755.0
2023-07-17,24932.909999999916,19,73300.0,1417632.91,BUY,2700.0
2023-07-18,24932.909999999916,19,72000.0,1392932.91,BUY,2676.6666666666715
2023-07-19,24932.909999999916,19,71700.0,1387232.91,BUY,2598.3333333333285
2023-07-20,24932.909999999916,19,71000.0,1373932.91,BUY,2551.6666666666715
2023-07-21,24932.909999999916,19,70300.0,1360632.91,BUY,2448.3333333333285
2023-07-24,24932.909999999916,19,70400.0,1362532.91,BUY,2298.3333333333285
2023-07-25,24932.909999999916,19,70000.0,1354932.91,BUY,2085.0
2023-07-26,24932.909999999916,19,69800.0,1351132.91,BUY,1856.6666666666715
2023-07-27,24932.909999999916,19,71700.0,1387232.91,BUY,1625.0
2023-07-28,24932.909999999916,19,70600.0,1366332.91,BUY,1486.6666666666715
2023-07-31,24932.909999999916,19,69800.0,1351132.91,BUY,1325.0
2023-08-01,24932.909999999916,19,71100.0,1375832.91,BUY,1091.6666666666715
2023-08-02,24932.909999999916,19,69900.0,1353032.91,BUY,896.6666666666715
2023-08-03,24932.909999999916,19,68800.0,1332132.91,BUY,725.0
2023-08-04,24932.909999999916,19,68300.0,1322632.91,BUY,526.6666666666715
2023-08-07,24932.909999999916,19,68500.0,1326432.91,BUY,385.0
2023-08-08,24932.909999999916,19,67600.0,1309332.91,BUY,263.3333333333285
2023-08-09,24932.909999999916,19,68900.0,1334032.91,BUY,10.0
2023-08-10,1322438.255,0,68000.0,1322438.255,SELL,-213.33333333332848
2023-08-11,1322438.255,0,67500.0,1322438.255,SELL,-451.6666666666715
2023-08-14,1322438.255,0,67300.0,1322438.255,SELL,-788.3333333333285
2023-08-16,1322438.255,0,67000.0,1322438.255,SELL,-1106.6666666666715
2023-08-17,1322438.255,0,66700.0,1322438.255,SELL,-1333.3333333333285
2023-08-18,1322438.255,0,66300.0,1322438.255,SELL,-1553.3333333333285
2023-08-21,1322438.255,0,66600.0,1322438.255,SELL,-1753.3333333333285
2023-08-22,1322438.255,0,66600.0,1322438.255,SELL,-1906.6666666666715
2023-08-23,1322438.255,0,67100.0,1322438.255,SELL,-2060.0
2023-08-24,1322438.255,0,68200.0,1322438.255,SELL,-2151.6666666666715
2023-08-25,1322438.255,0,67100.0,1322438.255,SELL,-2163.3333333333285
2023-08-28,1322438.255,0,66800.0,1322438.255,SELL,-2321.6666666666715
2023-08-29,1322438.255,0,66800.0,1322438.255,SELL,-2443.3333333333285
2023-08-30,1322438.255,0,67100.0,1322438.255,SELL,-2503.3333333333285
2023-08-31,1322438.255,0,66900.0,1322438.255,SELL,-2626.6666666666715
2023-09-01,1322438.255,0,71000.0,1322438.255,SELL,-2708.3333333333285
2023-09-04,1322438.255,0,71200.0,1322438.255,SELL,-2600.0
2023-09-05,1322438.255,0,70700.0,1322438.255,SELL,-2441.6666666666715
2023-09-06,1322438.255,0,70000.0,1322438.255,SELL,-2326.6666666666715
2023-09-07,1322438.255,0,70400.0,1322438.255,SELL,-2173.3333333333285
2023-09-08,1322438.255,0,70300.0,1322438.255,SELL,-2073.3333333333285
2023-09-11,1322438.255,0,70800.0,1322438.255,SELL,-1938.3333333333285
2023-09-12,1322438.255,0,70500.0,1322438.255,SELL,-1756.6666666666715
2023-09-13,1322438.255,0,70900.0,1322438.255,SELL,-1585.0
2023-09-14,1322438.255,0,71700.0,1322438.255,SELL,-1381.6666666666715
2023-09-15,1322438.255,0,72000.0,1322438.255,SELL,-1151.6666666666715
2023-09-18,1322438.255,0,70200.0,1322438.255,SELL,-878.3333333333285
2023-09-19,1322438.255,0,69800.0,1322438.255,SELL,-675.0
2023-09-20,1322438.255,0,69600.0,1322438.255,SELL,-471.6666666666715
2023-09-21,1322438.255,0,68900.0,1322438.255,SELL,-296.6666666666715
2023-09-22,1322438.255,0,68800.0,1322438.255,SELL,-198.33333333332848
2023-09-25,1322438.255,0,69400.0,1322438.255,SELL,-53.33333333332848
2023-09-26,62249.25499999989,18,68600.0,1297049.255,BUY,123.33333333332848
2023-09-27,62249.25499999989,18,68400.0,1293449.255,BUY,286.6666666666715
2023-10-04,62249.25499999989,18,67500.0,1277249.255,BUY,428.3333333333285
2023-10-05,62249.25499999989,18,66700.0,1262849.255,BUY,533.3333333333285
2023-10-06,62249.25499999989,18,66000.0,1250249.255,BUY,400.0
2023-10-10,62249.25499999989,18,66400.0,1257449.255,BUY,205.0
2023-10-11,62249.25499999989,18,68200.0,1289849.255,BUY,41.66666666667152
2023-10-12,62249.25499999989,18,68900.0,1302449.255,BUY,6.666666666671517
2023-10-13,1286065.6549999998,0,68000.0,1286065.6549999998,SELL,-18.333333333328483
2023-10-16,1286065.6549999998,0,67300.0,1286065.6549999998,SELL,-68.33333333332848
2023-10-17,1286065.6549999998,0,69400.0,1286065.6549999998,SELL,-141.66666666667152
2023-10-18,1286065.6549999998,0,70500.0,1286065.6549999998,SELL,-131.66666666667152
2023-10-19,1286065.6549999998,0,69500.0,1286065.6549999998,SELL,-126.66666666667152
2023-10-20,1286065.6549999998,0,68800.0,1286065.6549999998,SELL,-200.0
2023-10-23,1286065.6549999998,0,68400.0,1286065.6549999998,SELL,-323.3333333333285
2023-10-24,1286065.6549999998,0,68500.0,1286065.6549999998,SELL,-381.6666666666715
2023-10-25,1286065.6549999998,0,68000.0,1286065.6549999998,SELL,-415.0
2023-10-26,1286065.6549999998,0,66700.0,1286065.6549999998,SELL,-461.6666666666715
2023-10-27,1286065.6549999998,0,67300.0,1286065.6549999998,SELL,-520.0
2023-10-30,1286065.6549999998,0,67300.0,1286065.6549999998,SELL,-521.6666666666715
2023-10-31,1286065.6549999998,0,66900.0,1286065.6549999998,SELL,-571.6666666666715
2023-11-01,1286065.6549999998,0,68600.0,1286065.6549999998,SELL,-608.3333333333285
2023-11-02,1286065.6549999998,0,69700.0,1286065.6549999998,SELL,-556.6666666666715
2023-11-03,1286065.6549999998,0,69600.0,1286065.6549999998,SELL,-443.3333333333285
2023-11-06,1286065.6549999998,0,70900.0,1286065.6549999998,SELL,-311.6666666666715
2023-11-07,1286065.6549999998,0,70900.0,1286065.6549999998,SELL,-110.0
2023-11-08,2473.144999999786,18,69900.0,1260673.1449999998,BUY,75.0
2023-11-09,2473.144999999786,18,70300.0,1267873.1449999998,BUY,121.66666666667152
2023-11-10,2473.144999999786,18,70500.0,1271473.1449999998,BUY,168.33333333332848
2023-11-13,2473.144999999786,18,70400.0,1269673.1449999998,BUY,251.66666666667152
2023-11-14,2473.144999999786,18,70800.0,1276873.1449999998,BUY,358.3333333333285
2023-11-15,2473.144999999786,18,72200.0,1302073.1449999998,BUY,370.0
